#erel:= 0.800;
#emax:= 820.896;
#q:= 0.000;
#nesce:=    67;
#etime:= 1.649;
#snodes:=  1716;
param nS:=   100;
param nSG:=    30;
param nRVSG :=
 1 24    4 24    7  2   10  2   13  2   16  2   19  2   22  2   25  2   28  2
 2 24    5  2    8  2   11  2   14  2   17  2   20  2   23  2   26  2   29  2
 3 24    6  2    9  2   12  2   15 12   18  2   21  2   24  2   27  2   30 24
;

param ScenF :=
  1  175.727        46    0            91  289.159       136    0.5736
  2  175.882        47    0.60656      92  265.521       137    0.0653218
  3  165.308        48    0            93  276.586       138    0.528
  4  169.885        49   75.562        94  285.333       139    0.0626441
  5  194.311        50   76.4628       95  216.969       140    0.3565
  6  205.553        51   52.0852       96  174.18        141    0.0737267
  7  225.013        52   52.095        97    0.254717    142    0.196
  8  269.297        53   82.9309       98    0           143    0.110125
  9  307.166        54   88.535        99    0.247622    144    0.0194
 10  331.162        55   97.4495      100    0           145    0.128765
 11  207.818        56  116.723       101    0.183042    146    0
 12  176.145        57  110.49        102    0           147    0.149745
 13  166.872        58  115.936       103    0.0713289   148    0
 14  180.142        59  109.567       104    0           149    0.230445
 15  155.415        60  113.417       105    0           150    0
 16  111.16         61   94.5561      106    0           151    0.331048
 17  136.162        62   84.8846      107    0           152    0
 18  195.39         63   67.9685      108    0           153    0.371633
 19  261.647        64   42.1769      109    0           154    0
 20  206.332        65   56.3206      110    0.0402      155    0.376566
 21  190.181        66   73.1383      111    0           156    0
 22  185.604        67  107.097       112    0.2093      157    8.35068
 23  127.506        68  103.388       113    0           158    5.57539
 24  107.428        69  107.578       114    0.3179      159    5.36654
 25    6.62459      70  120.184       115    0.0153646   160    0
 26    0            71  113.081       116    0.3722      161   16.0057
 27    0            72   75.999       117   90.0718      162   21.3595
 28    0            73  118.541       118   99.4744      163   21.8386
 29    0            74  161.777       119   94.7595      164   20.5468
 30    0            75  193.568       120   74.0003      165    0
 31   17.677        76  191.557       121   56.8715      166    0
 32   62.2797       77  183.638       122   52.0609      167    0
 33  122.693        78  176.365       123   57.2718      168    0
 34   20.1028       79  160.511       124   66.6662      169    0
 35    0            80  216.403       125   88.5881      170  821.573
 36    0            81  260.111       126   85.1062      171 9584.09
 37    0            82  241.345       127   53.3671      172    0
 38    0            83  110.967       128   43.3349      173   84.4829
 39    0            84  196.405       129    0.0360586   174    0
 40   20.6332       85  203.196       130    0.4022      175 4115.4
 41   19.5651       86  277.15        131    0.0476234   176    0
 42    4.44194      87  282.639       132    0.4185      177    0
 43    0            88  281.402       133    0.0580057   178    0
 44  112.969        89  308.977       134    0.4869      179    0
 45    0            90  295.305       135    0.060688    180    0
;

param ScenO :=
  1  98.02        46  55.52        91  82.94       136   0.223
  2  99           47  35.12        92 102.59       137   0.338
  3  98.02        48  57.12        93 105.52       138   0.333
  4  88.66        49  96.01        94  90          139   0.245
  5  86.43        50  93.99        95  83.55       140   0.191
  6  81.59        51  93.02        96  72.25       141   0.118
  7 101.6         52  89.68        97   0.337      142   0.068
  8 119.48        53  97.77        98   0          143   0.085
