#erel:= 0.800;
#emax:= 588.700;
#q:= 0.000;
#nesce:=    83;
#etime:= 1.474;
#snodes:=   818;
param nS:=   100;
param nSG:=    30;
param nRVSG :=
 1 24    4 24    7  2   10  2   13  2   16  2   19  2   22  2   25  2   28  2
 2 24    5  2    8  2   11  2   14  2   17  2   20  2   23  2   26  2   29  2
 3 24    6  2    9  2   12  2   15 12   18  2   21  2   24  2   27  2   30 24
;

param ScenF :=
  1  96.0724      46   0           91 122.34       136   0.5531
  2  99.5843      47   0           92 126.034      137   0.274805
  3  89.7962      48   0           93 138.893      138   0.403
  4  88.1341      49  96.28        94 131.907      139   0.220359
  5  88.4384      50  96.659       95 121.682      140   0.1724
  6  89.5335      51  86.0833      96 110.597      141   0.167465
  7  95.3298      52  78.0597      97   0.12888    142   0.0037
  8 111.169       53  78.9887      98   0          143   0.148719
  9 122.57        54  84.8073      99   0.167254   144   0
 10 111.501       55  97.963      100   0          145   0.177056
 11  95.8276      56 120.061      101   0.224039   146   0
 12  76.3534      57 131.939      102   0          147   0.232748
 13  70.2611      58 118.527      103   0.270094   148   0
 14  70.785       59 100.686      104   0          149   0.287543
 15  70.5018      60  79.7439     105   0.279971   150   0
 16  68.4664      61  70.4783     106   0          151   0.313917
 17  89.393       62  71.3395     107   0.285691   152   0
 18 104.665       63  69.9212     108   0          153   0.308657
 19 117.587       64  74.1601     109   0.300102   154   0
 20 118.703       65 105.859      110   0          155   0.28358
 21 119.098       66 135.555      111   0.31678    156   0
 22 117.581       67 139.633      112   0.0111     157   4.58975
 23 100.648       68 131.771      113   0.341893   158   5.86974
 24  90.4576      69 146.416      114   0.1709     159   4.44234
 25  38.2582      70 145.009      115   0.351226   160   7.20144
 26  47.4171      71 127.484      116   0.4391     161  15.5281
 27  41.1773      72 113.34       117  72.1675     162   9.74637
 28  43.567       73  72.6076     118  73.6046     163   5.05108
 29  47.0611      74  94.9395     119  69.0958     164   2.45376
 30  52.001       75  83.2181     120  82.5898     165   6.44642
 31  25.2447      76  70.0115     121  88.6075     166   7.19606
 32   1.89031     77  67.4235     122 105.978      167  71.7819
 33  58.189       78  80.3409     123 112.834      168  28.4179
 34  83.5324      79  96.5902     124 109.71       169  48.6898
 35  23.4978      80 106.05       125 117.095      170   0
 36  25.6998      81 132.431      126 125.338      171   0
 37  32.3426      82 106.982      127 105.473      172   0
 38  36.3389      83 102.393      128  96.7697     173  56.5501
 39  31.4843      84  85.0752     129   0.357744   174   8.15194
 40   3.48847     85  72.4004     130   0.5741     175   0
 41  56.4643      86  66.0094     131   0.356358   176   5.84363
 42  77.6954      87  61.48       132   0.6305     177   2.48091
 43  20.3291      88  67.4357     133   0.340181   178   3.26204
 44   0           89  86.4412     134   0.6248     179   4.88493
 45   0           90 109.933      135   0.312616   180   2.58958
;

param ScenO :=
  1  75           46  39.68        91 124.07       136   0.561
  2  30.1         47  42.4         92 119.69       137   0.979
  3  10           48 102.08        93 127.78       138   0.4
  4   6           49  85.01        94 127.78       139   0.978
  5   5           50  50           95 120.78       140   0.193
  6  14           51  18           96 103.97       141   0.975
  7  58.12        52  13.28        97   0.291      142   0.006
  8  86.09        53  13           98   0          143   0.978
  9 111           54  20.55        99   0.34       144   0
 10 109.79        55  64.34       100   0          145   0.969
 11  86.3         56  88.72       101   0.376      146   0
 12  76.96        57 112.42       102   0          147   0.95
 13  74.16        58 112.42       103   0.401      148   0
 14  70.4         59  89.3        104   0          149   0.924
 15  60.38        60  80.98       105   0.41       150   0
 16  61.2         61  78.16       106   0          151   0.91
 17  83.17        62  74          107   0.41       152   0
 18 100.79        63  64.35       108   0          153   0.903
 19 112.79        64  70          109   0.491      154   0
 20 120.68        65  86.67       110   0          155   0.897
 21 122.78        66 105.79       111   0.504      156   0
 22 122.78        67 115.83       112   0.002      157   0.895733
 23 120.68        68 120.68       113   0.479      158  19.9262
 24 103.9         69 122.78       114   0.074      159 -12.178
 25  60           70 122.78       115   0.434      160   0.965
 26  71.24        71 120.68       116   0.27       161 109.436
 27  90.32        72 105.54       117  88.99       162  -1.10857
 28  94.32        73  85          118  81.08       163   7.46197
 29  95.32        74  80.1        119  72.46       164   4.61598
 30  86.32        75  25.5        120  76.81       165   3.65054
 31  90           76  16          121  89.05       166   4.19073
 32  60           77  15          122 124.2        167   6.64728
 33  60           78  24.5        123 130.58       168   6.45933
 34  94.28        79  92.46       124 129.69       169   8.3003
 35  81.44        80 108.76       125 133.48       170   4.77429
 36  64.88        81 130.01       126 133.48       171   7.91885
 37  60           82 134.79       127 127          172   5.1799
 38  47.84        83 109.16       128 124.48       173   3.56198
 39  56           84 100.01       129   0.674      174   6.00188
 40  58.68        85  81.58       130   0.542      175   3.99016
 41 150           86  77.44       131   0.835      176   3.87562
 42 188.24        87  67.8        132   0.632      177   3.90829
 43  60           88  73.66       133   0.903      178   3.68285
 44  27.12        89  91.49       134   0.627      179   3.59993
 45  27.12        90 112.97       135   0.957      180   3.9127
;

param Scen0 (tr)
 :    1	    2	    3	    4	    5	    6	    7	    8	    9	   10	   11	   12	   13	   14	   15	   16	   17	   18	   19	   20	   21	   22	   23	   24	   25	   26	   27	   28	   29	   30	   31	   32	   33	   34	   35	   36	   37	   38	   39	   40	   41	   42	   43	   44	   45	   46	   47	   48	   49	   50	   51	   52	   53	   54	   55	   56	   57	   58	   59	   60	   61	   62	   63	   64	   65	   66	   67	   68	   69	   70	   71	   72	   73	   74	   75	   76	   77	   78	   79	   80	   81	   82	   83	   84	   85	   86	   87	   88	   89	   90	   91	   92	   93	   94	   95	   96	   97	   98	   99	  100	  101	  102	  103	  104	  105	  106	  107	  108	  109	  110	  111	  112	  113	  114	  115	  116	  117	  118	  119	  120	  121	  122	  123	  124	  125	  126	  127	  128	  129	  130	  131	  132	  133	  134	  135	  136	  137	  138	  139	  140	  141	  142	  143	  144	  145	  146	  147	  148	  149	  150	  151	  152	  153	  154	  155	  156	  157	  158	  159	  160	  161	  162	  163	  164	  165	  166	  167	  168	  169	  170	  171	  172	  173	  174	  175	  176	  177	  178	  179	  180	:=
